1093	2327	1
1212	2300	1
950	2148	0
1410	2973	0
541	5203	0
348	2166	1
567	2880	0
181	2066	1
392	2151	1
888	2304	1
1635	2294	0
611	3587	0
1346	2494	1
1276	5265	0
1365	3036	0
183	2526	0
589	3406	0
487	3704	1
1016	8628	1
1889	3501	0
1563	2423	1
405	4274	1
901	6958	0
802	3039	1
378	3028	0
1391	2203	1
821	2482	0
1614	2889	1
1114	2456	1
870	9649	0
952	2868	1
950	2197	1
1802	4211	0
1671	2294	0
1766	3050	0
123	5090	1
168	5589	1
1867	2289	0
1586	2157	1
1641	2868	0
1364	2292	0
163	3757	1
861	2148	1
393	8579	0
1622	2556	0
1146	2412	1
1530	3403	0
1003	11001	0
400	2151	0
1134	2469	0
923	9507	0
18	2786	0
233	2776	1
1156	2184	1
445	2082	1
1424	2529	1
1218	2807	1
927	2480	0
444	3508	0
1450	2680	0
966	6093	1
603	2494	1
992	2148	1
1018	2478	1
1063	2292	1
1233	2685	1
715	2455	0
863	4655	1
853	2017	1
1517	2285	1
195	2419	0
1309	3413	1
1752	2157	1
246	2310	0
1477	2609	1
1213	2506	0
401	3153	0
212	2781	0
814	2311	0
116	2251	0
1005	3043	0
684	2349	1
140	2537	0
1171	2615	1
631	2083	1
243	4060	0
1034	5680	0
1763	2221	1
827	2807	1
487	3063	1
1161	2059	0
1228	2251	0
1188	2460	0
498	2148	0
161	4504	1
17	2749	1
1232	2371	0
765	2204	1
244	2685	1
366	2200	0
1378	2304	1
1227	5982	1
974	2859	0
1543	5045	1
40	2047	0
55	3677	0
1666	3004	0
279	2059	1
240	3057	0
1216	2718	0
590	2950	1
1273	3142	0
441	2049	1
508	7825	1
1547	2091	0
1333	2327	0
1308	2452	0
727	8611	0
1577	4947	1
1872	2483	1
450	2593	1
916	2685	0
958	2522	0
1157	2704	1
1283	3222	1
1116	13478	1
1274	2166	1
1561	3900	1
296	2221	1
1234	2859	1
950	2527	0
816	2469	0
1241	2201	1
1490	3235	0
396	2177	1
765	2200	1
1035	2148	1
501	2946	0
860	4795	1
710	2444	0
1565	3663	0
44	2785	0
753	2830	1
896	2224	1
50	2327	0
230	3173	0
1583	2455	0
1336	2282	1
931	2420	1
197	2285	1
1160	2598	1
75	2324	0
396	2957	1
1540	3000	1
1429	2204	1
800	6394	0
1038	7030	0
1885	12127	1
1165	3374	0
594	2719	0
1216	3705	1
533	6890	0
592	2295	0
1291	2455	0
327	3391	0
1337	5008	0
271	6602	0
470	2294	1
1308	2296	1
508	2438	1
24	2635	1
1362	3088	0
354	3977	1
24	2962	1
1209	2338	1
1170	5279	1
1652	2417	1
148	2406	0
1272	11398	0
1666	2380	0
308	7624	0
109	2177	0
368	2832	1
21	2083	0
127	3449	0
1540	3389	1
1094	2369	1
711	10061	1
611	2781	0
411	3949	1
574	2454	0
284	7350	0
1836	2302	0
1036	3096	1
1019	3230	0
80	2700	1
234	6374	1
568	2300	0
1219	7324	1
148	2921	1
361	2431	0
652	2468	0
907	5215	1
795	2977	1
992	2082	1
122	2845	1
1498	3524	1
1339	6032	0
1013	4791	1
852	2167	0
1376	2224	1
0	2055	1
681	2308	0
364	4920	1
1717	4504	1
1218	2327	1
501	2673	1
238	2192	0
368	2908	0
536	2480	0
1599	11630	0
1330	2342	0
1627	4439	0
440	2434	1
453	2940	0
1443	3234	0
1753	6052	1
416	2157	0
415	3512	0
1606	2529	0
1662	2901	1
250	2458	1
41	2859	0
780	2608	1
1654	3942	0
1754	2801	1
1839	2059	1
570	3663	1
5	2300	0
794	2841	0
781	2809	0
1326	3238	0
669	2061	1
1191	2282	1
994	12385	0
735	2176	1
1205	9107	1
1340	3095	0
347	5037	0
881	6364	0
134	4518	0
751	2535	0
925	7132	1
1433	3142	1
386	2151	0
271	2319	0
1010	2049	1
505	2709	0
1345	2049	0
1807	2058	0
1269	4181	0
494	3097	1
1671	2673	1
1818	2286	1
1367	5794	1
1225	6456	0
685	2184	1
1108	2059	0
1694	2770	1
707	2431	0
627	2290	1
457	2418	0
1788	3329	0
1666	13450	0
1715	2995	0
1677	4623	1
167	2500	0
482	3618	1
1338	9685	0
1469	9604	0
318	2289	1
1243	2228	1
851	2478	1
339	2083	0
1356	3698	1
1747	2091	0
1632	2327	1
1710	2295	0
1261	2300	0
1517	3368	1
542	2716	0
842	2960	0
424	3194	1
1387	6579	0
1756	3039	1
292	2030	0
1578	4522	1
674	2327	1
607	3825	0
836	3797	1
207	2370	1
1348	5367	0
736	2203	1
642	2296	0
136	2423	1
1782	5367	0
706	2006	1
243	3082	0
266	3504	1
508	7424	1
1422	3919	0
1198	2528	1
1320	2406	0
1866	2170	0
184	3802	0
1159	2406	1
1217	3240	1
368	3512	0
1875	3763	1
441	2294	1
1691	2534	1
1179	2083	1
1225	2807	1
172	3211	0
273	3677	0
640	4115	0
532	3604	1
457	4337	0
914	2492	0
780	2709	0
519	3392	0
347	6178	0
1034	2286	1
957	4455	0
1036	8458	1
788	4515	1
1190	2160	1
1266	2536	0
2	2179	0
746	2284	0
622	2161	1
1537	2214	0
157	2955	1
1030	2921	1
1501	7303	0
775	2286	0
553	2685	0
1536	5698	1
916	2695	0
547	5200	1
529	8167	1
1836	2462	0
778	3722	0
1732	4588	0
992	2167	1
1469	2691	0
732	3794	1
1367	2223	1
568	7358	0
275	2913	1
1752	2945	1
267	2971	0
469	2289	1
505	3797	1
1792	3948	1
1861	3894	1
1472	6388	0
1514	3036	1
503	2593	1
1142	2424	1
611	2537	0
1015	2803	1
978	7127	0
437	2593	1
536	2495	0
633	2172	0
144	2259	1
507	9035	0
549	2802	1
1609	2597	0
829	2529	0
1374	2059	1
377	3854	0
784	3187	1
97	2596	1
365	2683	1
635	2976	0
1405	2184	1
1825	4332	1
482	5618	0
175	2055	1
189	3095	0
160	2845	1
321	2913	1
1258	2593	1
305	5463	1
177	2059	1
1808	2909	1
268	3097	0
940	2221	1
966	4635	1
382	2289	1
1441	2412	0
349	2846	0
380	2854	1
937	2161	0
1669	2427	0
1412	3919	1
1213	2322	0
990	4071	1
519	5376	0
940	2244	1
1279	3391	0
1877	3504	0
573	5451	0
1815	3217	0
1272	5327	1
1580	2289	0
1864	6170	1
1402	2460	0
271	2492	0
1722	4007	1
763	5195	1
382	3801	0
295	2511	1
555	2933	1
1697	2294	1
1539	2968	0
43	3443	0
1787	4128	0
1358	2166	0
517	2061	0
927	2224	1
231	2538	0
677	4096	1
1819	5107	0
277	3150	1
33	3171	1
567	3053	1
849	2192	1
30	3114	1
1437	8214	0
216	2327	0
835	3663	0
153	2066	0
891	2683	1
846	2506	1
186	2053	0
714	2343	0
891	2517	0
763	3604	1
138	2296	0
1078	10258	0
1448	2959	0
1784	2089	0
394	2460	1
227	6592	0
568	2222	1
1648	5296	1
1090	4653	1
166	3233	0
428	3794	1
1733	3012	0
1305	3237	0
1510	4003	0
1007	8439	1
740	3449	0
373	2469	0
304	2312	0
440	5191	1
7	2387	1
1186	2469	0
1344	3207	1
277	2148	1
902	2380	0
1347	2219	1
974	2701	1
420	2458	1
494	4596	0
210	4613	1
322	2150	1
498	3052	1
1361	4012	0
1575	2075	1
1627	3455	1
1637	4332	0
775	2480	1
396	2940	0
1805	2167	0
173	3704	0
1556	2283	0
582	2160	0
478	3624	1
849	5195	1
305	2680	0
1455	5424	1
1870	3237	1
426	2374	1
1575	2231	1
964	2319	0
1004	4131	1
364	3171	1
991	2475	1
1805	2371	0
592	2343	0
1574	12885	1
208	2164	0
404	2914	0
1289	3010	1
1609	2200	1
306	3857	0
926	2292	0
1777	3240	1
1887	3117	1
753	2823	1
211	2822	0
124	3454	1
103	3272	1
1784	2215	0
1836	5026	0
829	2279	0
1761	6669	1
293	2455	1
1393	3039	0
992	2059	1
936	2197	1
337	4918	1
604	2880	0
1078	5948	0
1129	7537	1
1775	2855	1
963	3504	1
309	4418	0
837	4947	0
665	2295	1
92	2412	0
1149	3233	1
1075	2677	0
272	3402	1
1039	3496	1
196	6188	1
517	2529	0
693	4079	1
1195	2897	1
1542	2410	1
340	2480	0
1760	3028	0
1627	2338	0
412	2223	1
1326	10518	1
1286	3233	1
1254	2675	1
5	2295	0
1591	2675	0
1058	6456	1
764	2191	1
1652	2203	1
1262	2050	1
915	4554	1
937	3033	1
994	4609	0
1778	3738	1
1256	3189	0
1303	3182	1
706	2491	0
1005	4012	0
185	5993	0
1228	2455	1
1704	2593	0
1085	2296	0
143	5332	1
907	3142	0
1157	3363	1
1074	4586	0
987	4047	1
433	2859	0
1456	2227	1
186	3405	0
312	2973	1
346	3738	1
1814	2151	1
1305	3189	1
952	5099	1
213	2061	0
754	8611	1
921	2894	1
892	2681	0
1321	5166	0
675	2338	1
529	2612	0
600	2695	1
623	2640	0
525	7031	0
229	2894	1
353	2157	1
1827	6232	1
776	3067	0
781	2039	1
1083	4265	1
1754	2960	1
778	3950	0
414	3769	0
1311	2372	0
1469	2283	1
94	3375	0
1003	2338	0
1744	3910	1
1017	3369	1
344	3409	0
479	2466	1
1204	12885	0
1418	4781	1
925	3880	1
1543	6285	0
1388	5341	1
766	2177	1
1367	4463	0
61	2978	1
992	2157	1
1291	2537	1
1661	3349	1
213	3442	0
791	2288	1
189	2953	0
641	2537	0
642	4068	1
442	5251	0
1775	2739	0
697	4556	0
1748	4409	1
1044	8814	1
1423	2371	1
71	2525	0
1072	2807	1
1746	8330	0
445	3391	1
336	2082	1
969	2322	1
424	8131	1
932	2286	1
1117	2075	1
158	2310	1
297	3023	0
822	2527	0
1096	3081	0
25	3010	1
1724	4504	1
235	2455	1
22	2900	0
561	2289	0
174	2167	1
1469	2673	0
409	3261	1
554	2469	0
923	3691	0
1112	2078	0
1641	2300	0
1212	2953	1
157	5566	0
121	2668	1
161	2184	1
479	4924	1
1735	4404	1
1329	2250	0
366	2197	0
1876	2700	1
85	2356	0
555	2921	1
560	2083	0
1235	2522	0
1421	3872	1
94	3968	0
1521	2980	1
1239	2315	1
1075	2283	1
84	4400	0
1653	2201	1
85	3026	0
209	5061	0
956	5663	0
219	2283	1
1067	4106	1
549	7322	0
852	2608	1
1837	2538	0
342	2205	1
986	6375	1
1339	5438	1
42	2635	0
154	5512	0
1779	10037	1
831	4413	1
515	2294	0
1213	2501	0
111	4901	1
1347	3046	1
1325	2288	1
1412	2251	0
135	2066	0
1680	2937	1
1324	2534	1
750	3089	0
1880	2299	0
1361	2372	1
1716	2285	0
617	2148	1
1449	2311	0
152	5061	1
741	6573	0
1024	6773	0
1486	2452	0
1027	2406	0
1541	4014	0
1383	2326	0
387	2532	0
949	8440	0
793	2459	0
1127	8131	1
1884	2703	0
1577	2950	1
784	2963	0
585	2206	0
1181	2343	0
1808	3409	1
494	3754	1
1036	5452	1
1184	4511	0
724	3587	0
996	4065	1
346	3092	0
88	2294	0
593	3297	1
1257	4065	0
942	2049	1
778	5993	0
1697	2921	0
88	3994	1
1583	2905	1
923	2435	1
1300	8536	0
1275	6481	0
1287	3956	0
414	8816	0
488	6291	0
1120	2372	0
915	2148	1
1740	3008	1
286	3005	0
1696	3107	0
653	2300	0
1022	2750	0
355	3405	0
1591	2784	1
893	3139	1
992	2417	0
172	3423	0
1836	3028	1
418	4328	1
670	4068	1
1514	5356	0
1809	4801	1
493	5698	1
1541	6711	0
46	3477	1
1318	2530	0
770	2204	1
1721	3778	1
294	4068	0
624	3959	1
1438	2845	0
793	2294	1
90	2315	1
408	2251	1
493	3101	1
185	2548	1
619	3444	0
1247	2157	1
1319	2843	0
1110	4124	1
1362	2120	0
1619	2469	1
1365	2282	0
1276	4161	0
619	2540	0
1148	2631	1
407	3080	1
1704	6375	0
598	3366	0
1464	3746	1
699	2148	1
1063	9702	0
970	2214	1
1631	5613	0
1805	2034	0
1152	3177	0
1439	8214	0
1604	4079	0
1412	2469	0
760	2371	0
1790	5829	0
621	3036	0
1464	2182	1
641	2338	1
1825	2880	0
974	2228	0
1629	8057	0
323	3389	0
1284	2480	0
311	6266	0
776	7621	1
1203	2868	0
361	4211	0
1407	2192	0
974	4328	1
1372	10471	0
600	2675	1
666	5993	1
152	5451	1
281	2286	1
651	2066	1
1321	5663	1
962	6721	0
970	2872	1
903	3455	0
324	2201	1
836	4837	0
1062	2262	0
232	6178	1
1867	2065	0
1225	2799	1
1403	2556	1
1438	2973	1
698	3450	0
1675	3039	1
1302	3381	1
1457	2383	1
1839	2455	1
1158	2431	1
556	7298	0
1014	2300	0
52	3624	1
1407	3663	0
1724	7030	0
636	2284	0
1248	2680	0
1137	2061	1
121	2178	1
535	3632	1
164	4438	0
931	6035	1
31	3154	0
658	3805	0
150	2598	0
1252	5222	0
483	2372	0
953	2498	0
1808	3518	1
1527	2360	1
820	2364	0
1831	2049	1
1292	7800	1
509	2083	0
68	2880	1
724	2153	0
1574	2219	1
935	2292	0
35	2282	0
249	2149	1
1565	2821	0
457	8904	0
204	3370	0
1162	8124	0
1450	2338	1
1047	2934	1
151	3363	1
841	4328	1
708	7998	0
309	2676	0
1785	2836	1
1622	2078	0
1470	2500	1
556	7660	0
407	2700	0
960	2419	1
580	3286	1
1235	2282	1
714	2203	0
1166	6351	0
441	2170	0
670	6621	0
258	3081	0
704	3097	0
1849	8902	0
1156	2593	1
325	2511	1
482	3097	1
1408	2527	0
188	6039	1
349	2983	0
251	4326	0
1358	6958	1
1267	2282	1
522	3880	0
671	3504	1
1555	2201	1
1529	6468	1
1793	2066	1
769	2170	0
585	3089	0
584	3962	1
1603	5380	1
731	6360	0
72	3907	1
1667	2673	1
198	2214	0
383	3031	1
385	7620	1
489	2889	1
1143	10266	0
51	2517	1
723	2479	0
1268	5444	1
50	2638	0
758	2960	1
1572	2360	1
1734	3391	0
997	2008	0
1877	5363	0
1035	2418	1
1193	2148	1
1093	2285	0
89	2066	0
1314	2593	0
1222	2950	0
1736	2148	1
528	3769	0
554	2244	0
1363	2272	0
1274	4696	1
1785	2232	1
1373	2538	0
125	2288	0
321	4767	1
109	2729	0
1717	2532	0
1588	6983	0
1693	4901	1
812	5393	1
122	4765	1
742	2055	1
292	2834	0
1190	4452	1
996	4415	0
637	2220	0
1782	7030	0
450	2492	0
919	5230	1
19	2807	1
720	3966	1
391	6115	1
158	2423	1
455	7642	0
362	5388	1
1440	2423	1
1780	2190	1
355	2153	0
1319	2972	1
111	2261	1
1345	2466	0
1494	2193	0
1614	2596	1
375	4545	0
938	2304	0
1219	10595	0
1616	2859	1
1738	7426	1
1009	2593	1
1372	4511	1
113	2704	1
1861	2344	1
422	2556	0
962	3959	1
275	3518	1
89	3939	0
384	8479	0
125	3454	1
1285	2304	0
175	2045	1
660	2743	1
781	2492	0
1598	3091	1
275	2157	1
1468	7056	0
207	5869	1
437	4463	1
355	2371	0
1196	2695	0
531	2061	1
1589	8242	1
168	3524	0
1103	2149	0
251	2726	1
1426	2319	1
1596	2973	1
1351	5327	1
550	3766	0
547	2424	0
20	2609	0
544	4951	1
1627	2781	0
1044	13478	1
1440	2722	1
1696	2434	0
1533	2290	0
532	9968	0
435	2322	0
666	8702	1
490	3237	0
506	2283	1
611	2279	1
1594	6097	1
1497	2695	0
283	3964	0
519	2050	0
1765	2520	1
1412	2675	0
355	2608	0
1600	2455	1
286	2045	0
1221	2480	1
541	2811	0
949	2612	0
1327	2724	0
181	2927	0
857	2153	0
1671	2286	0
634	5341	0
542	2761	1
1123	2167	0
640	2286	0
816	2460	0
1375	3023	1
494	2075	1
509	3369	0
1711	4559	0
1192	2487	1
266	2406	0
1003	3461	0
158	2153	1
1146	2052	1
1696	2192	1
443	2898	0
507	2064	1
1655	4507	0
2	2181	0
1375	3664	0
56	2511	0
177	2180	1
474	9372	1
121	2973	0
803	2418	1
51	2082	0
1117	2184	1
291	6464	0
1097	2066	1
924	2942	0
1233	3177	1
1732	4349	0
47	3509	0
1514	2300	0
1206	2153	0
1648	4424	1
1630	2735	0
96	4601	0
634	2289	0
796	2167	1
508	2397	1
1146	3746	1
438	2700	1
1043	4020	0
29	2799	0
1090	2232	0
167	3418	1
1375	2298	0
1575	2593	1
1012	3186	0
1467	5363	0
1483	2089	1
1561	2151	1
1658	2184	0
839	6472	0
6	2083	1
110	4835	1
1622	3778	1
1500	10758	1
229	6604	1
487	2175	1
1092	2536	0
284	3375	0
535	8479	1
1396	4596	1
161	3403	1
603	7722	1
198	2283	0
688	2469	1
1693	4696	1
1829	2217	1
846	2059	1
1033	2312	1
924	2203	1
1378	2538	0
1541	4766	1
1277	2455	0
225	2458	1
469	2295	0
1292	2291	1
883	3623	1
1282	2859	1
835	2224	0
370	2419	0
388	3025	0
1066	2773	1
1677	8628	1
1793	2053	0
969	3650	1
1602	2527	1
1064	2167	1
861	8679	0
775	2170	1
350	3865	0
1229	2564	0
977	5405	0
685	2192	1
1420	3511	1
1231	4564	1
1347	3743	0
1621	5218	0
739	5464	0
1040	10656	0
730	2185	0
83	4008	0
13	2216	0
937	3406	0
969	3036	1
559	5020	0
819	2203	1
73	2082	0
666	2853	1
1253	3496	1
1661	4448	0
1185	4005	1
1018	2306	1
349	4765	0
560	9507	0
326	7828	1
844	3081	0
1495	5919	1
1012	3173	1
741	4136	0
1607	2593	1
1860	2222	1
672	2966	1
1657	2899	0
1164	5864	1
1553	6603	0
630	4337	1
1573	2677	1
296	3403	0
1639	3107	1
1680	3349	1
1045	2675	1
1889	2850	0
1555	2166	1
1096	2045	1
11	2455	0
1563	8026	1
1619	2049	1
360	2890	0
1692	2462	0
1710	2904	1
1648	2799	1
626	2526	1
438	2484	1
1138	5451	0
565	2711	1
1740	2310	1
623	4424	0
448	2251	0
965	6610	1
1227	2193	1
722	2500	1
950	2603	0
143	2083	1
814	2680	1
65	2597	1
855	2739	1
1514	2283	1
495	2452	0
1602	3372	0
152	4970	0
1006	4457	1
211	2836	1
1072	3171	1
1585	4899	1
549	2776	0
1398	3375	1
985	2265	1
1178	2826	0
1510	2318	1
809	4010	0
393	3006	0
1070	2070	0
277	2849	1
1810	3234	1
18	2680	1
1192	5513	0
1438	6095	1
1396	2194	1
383	6301	1
250	2301	1
1007	5656	1
1606	4810	0
1796	2952	0
622	6602	1
1181	2285	0
792	2346	0
1547	3370	1
649	2051	1
257	2942	0
647	4657	1
1750	3493	1
579	4604	0
997	2027	1
410	2469	1
1780	3121	1
87	2625	1
1093	2673	0
1525	2697	1
139	2295	1
1551	7477	0
12	2574	1
1720	5671	0
509	2285	0
1231	5374	1
1805	3170	0
1517	2148	1
1854	2223	1
1317	2687	0
1391	3397	0
1400	2148	1
894	7021	1
23	2913	1
1246	2531	0
1566	6395	0
424	2053	0
954	4331	1
1821	2458	0
1109	2530	0
1107	4920	1
225	2496	0
431	4409	1
735	3370	1
330	2537	0
904	2487	0
1795	6112	1
1359	5280	0
755	2522	1
1123	2444	0
201	5580	1
59	2221	0
318	2683	1
1342	4596	1
628	2700	1
1315	2336	0
566	2419	0
1236	2083	0
33	3191	0
371	2447	1
1297	2312	1
1298	2894	1
1075	2214	1
537	3392	0
1543	10592	1
705	3043	0
946	4881	1
132	3455	0
1732	2677	0
1433	2159	0
1312	4957	1
1110	2889	1
768	5419	1
920	4696	0
109	3795	1
397	2155	0
1658	3777	0
3	2217	0
387	2640	0
1448	2480	1
1505	2059	0
71	2296	1
216	2315	0
1790	5367	0
222	2148	0
646	3289	1
1146	2255	1
1611	6275	1
1801	3109	0
1705	2192	1
1596	5438	0
1386	3034	1
1757	2184	0
370	2093	0
193	2480	1
455	2315	1
1040	2209	1
402	4767	1
1490	2214	0
449	3881	1
1694	12325	1
302	3360	1
1671	2674	0
1258	8583	0
1646	8460	0
365	3450	1
59	2069	0
1530	2430	1
553	2282	0
388	2536	0
581	5374	1
529	6035	1
1617	4956	0
584	10501	1
337	2992	0
902	3461	1
600	2455	1
990	5287	1
1192	2365	1
829	2897	0
394	2354	0
423	3244	0
811	2289	0
916	2291	1
1838	2768	0
956	2285	0
966	3845	1
1494	4517	0
859	2170	0
1820	2683	1
1868	2204	0
1843	10500	1
1419	2433	1
1348	2959	1
1140	6604	0
1372	4586	1
925	2062	1
420	2289	0
1245	3082	1
700	4211	0
1838	2059	1
819	2635	1
805	3787	0
1599	3240	0
1555	4727	0
1192	3136	1
983	2157	0
699	2739	1
531	2283	1
1484	4835	0
232	2203	0
326	4903	1
457	3363	0
1083	2709	1
1227	5993	0
518	5872	1
829	2304	0
1622	2059	0
449	6039	1
57	3731	1
1354	2593	1
1524	12863	1
1140	3036	1
1784	4783	0
836	2722	0
658	4359	1
20	2866	0
1319	8785	1
63	3004	1
1416	9548	0
1652	2695	0
1378	2283	1
682	2184	1
1692	2320	0
370	6224	0
427	2498	0
449	3882	1
1843	2412	0
1134	2533	0
18	2781	1
1751	2161	1
1590	6955	0
345	2482	0
620	2527	1
1495	3826	1
24	2908	1
38	3340	1
148	2511	0
1445	2061	1
1859	2221	1
507	2201	1
1279	4116	0
585	3406	0
51	2372	0
254	2788	0
1653	2532	1
771	6718	1
871	5620	1
1504	2460	1
478	8398	0
1588	2151	0
1647	5946	1
197	2517	0
760	2343	0
322	3089	1
1274	2980	1
1282	2209	1
1237	4274	1
1704	2854	1
830	2807	0
1254	5061	1
1553	2898	0
312	3511	1
1729	3023	1
1501	2327	1
1486	3045	0
1367	2300	0
1636	2049	1
28	3072	0
119	5036	0
134	2205	0
515	6095	0
1177	2424	0
299	5291	0
425	2059	0
1574	2505	1
1431	2059	1
1879	3088	0
374	3107	1
610	3063	0
726	2296	0
1198	5432	0
196	3272	1
911	2251	0
4	2272	1
120	5043	0
545	6144	0
841	2700	0
630	2527	0
679	2851	0
981	4964	0
1338	2530	0
1832	6704	1
326	2685	1
244	3186	1
1097	6363	0
146	2214	1
1449	2683	1
1432	2832	1
98	2083	1
1672	2149	0
1502	3192	0
423	2852	0
1527	3374	1
999	2371	1
40	2232	0
1628	2222	0
1437	2287	0
1788	2919	0
1867	2786	0
447	3660	0
1794	3623	1
1452	2673	1
1504	2695	0
1004	2048	1
1302	4801	0
629	5646	0
575	2421	0
1008	4003	0
348	2322	1
1592	2148	0
1793	4808	0
1891	8132	1
461	2059	0
1390	2082	1
138	2646	0
670	6622	1
271	7145	0
1722	6601	0
1247	2191	1
1556	2301	0
1157	2221	1
1418	2290	1
545	2486	1
537	2083	1
579	3122	1
938	2344	0
632	3592	0
1018	2311	1
1450	2327	1
575	2623	1
1315	2674	1
327	2816	1
727	3089	1
987	5982	1
605	4365	0
462	2319	0
1289	2976	1
1206	2196	1
284	3798	0
1204	2505	1
1233	2486	1
212	3664	1
446	3089	0
47	2153	1
652	2288	0
833	2167	1
1145	2511	0
279	2289	0
580	3334	0
75	2372	0
642	2289	0
357	4221	1
572	2837	0
885	2894	0
237	6724	1
1810	2684	1
638	3070	0
823	2228	0
1866	2006	1
859	2145	0
1170	2709	0
333	7881	1
1445	2526	1
1203	2066	1
836	3406	0
307	7620	1
1631	13216	1
1556	2282	1
736	2372	1
325	3401	1
791	2292	0
1381	2430	0
1449	2426	0
840	2294	1
1378	2338	1
864	2291	0
1231	5221	1
1129	2221	1
675	2292	0
643	5374	1
1807	3826	1
101	2597	1
1715	10354	1
221	2182	1
1207	2372	1
1502	2911	0
3	2204	1
903	2536	0
656	2460	0
462	9293	0
39	3043	0
42	3423	0
927	2904	0
319	2968	1
56	2444	0
1374	2184	1
1231	3039	1
394	2323	1
1676	6266	1
1513	2065	0
626	4076	1
694	3675	0
329	2203	0
1715	2614	1
593	2058	1
137	5271	0
547	2184	1
1530	2433	1
1770	2595	1
466	2343	1
1586	3074	1
457	2950	0
1719	4564	0
445	2848	0
647	8995	0
981	2702	0
1093	2320	1
694	2716	0
794	5927	0
1165	2148	1
239	2702	0
1848	2870	0
1475	2505	1
1303	5012	1
186	2045	1
1388	2192	0
265	4560	1
449	2181	0
192	6117	1
590	2245	0
1694	2423	0
552	3114	0
386	4065	0
1174	3050	0
505	2180	1
37	3306	1
73	2953	1
941	6188	0
1820	2541	1
1615	2299	0
1436	2290	0
341	3037	1
402	2701	1
329	7853	0
1505	2197	0
1815	3401	0
321	3417	1
349	3240	1
619	3440	0
1574	5465	1
1287	2417	1
1729	2455	0
1872	2166	1
1886	6922	1
493	4448	1
898	2718	1
115	2325	0
279	2049	1
768	4328	0
279	2223	1
724	2908	0
1181	2296	1
741	4634	1
1244	4511	1
1377	2556	0
1092	2701	0
771	2527	0
1214	4458	0
1480	3969	1
1851	2455	1
1570	2319	0
514	3248	1
1633	2399	1
1882	4366	1
557	2894	0
260	2300	0
771	6381	0
706	2492	1
340	3237	1
704	2419	1
349	5757	0
491	3034	0
412	2526	0
1297	2286	0
1850	2927	1
595	2223	0
1855	2343	0
538	2872	1
339	6773	0
1760	2469	0
1767	12327	1
1008	2540	0
26	2296	1
1449	2540	1
444	2219	0
1676	6464	1
726	3449	0
909	5008	0
1253	2958	0
1636	2537	0
221	2933	1
744	2334	1
129	2282	1
373	2460	1
1803	2845	1
64	2293	1
643	2683	1
227	3432	0
1746	12133	0
1706	4139	1
179	2973	1
1014	6097	0
143	3848	1
1176	6207	0
478	2855	0
1132	2198	1
0	2080	0
1249	5427	1
276	7253	1
252	2149	0
1676	2286	1
1286	5374	0
1352	3381	0
185	5691	0
1600	2083	1
1063	2418	1
1438	4331	1
1251	8101	1
1230	2372	1
1517	2223	0
11	2343	0
118	2697	0
1358	2190	0
1880	3919	0
131	2295	1
135	4328	1
537	2201	0
888	2308	1
1554	2097	1
135	2184	1
108	2513	0
434	3949	0
480	4688	0
421	4881	0
1664	2908	1
182	4559	0
1018	2898	1
426	3351	0
1451	2674	1
186	3801	1
654	2286	1
1117	2516	0
241	2319	1
1589	3233	1
1273	2197	0
1484	4726	1
1760	2485	0
1430	3397	1
817	2455	0
377	2422	1
1693	4237	1
418	2374	1
1377	2418	1
1662	5812	1
1455	2059	0
325	2957	1
1449	2638	1
388	2675	0
1676	2399	1
1811	2415	1
1526	5951	1
993	2626	1
1680	3360	1
564	4804	0
1309	3375	0
556	2066	1
331	2252	0
1100	3193	0
454	2294	1
1572	12639	0
378	6704	1
1175	2491	1
68	2283	1
1271	2213	1
434	2193	1
673	6348	1
1644	2680	0
1503	4590	1
920	4117	0
320	3389	0
1107	2700	0
454	2083	1
310	7643	0
374	3672	0
841	3504	1
498	2289	1
1809	3097	0
376	2294	1
791	2338	1
128	2695	1
763	3931	1
931	2616	1
19	2812	1
28	3052	1
1305	2315	1
580	9171	0
1088	5273	0
1285	2315	1
858	3328	0
648	2729	1
1823	2683	0
749	5453	1
1423	2654	1
1614	3097	1
803	2447	1
1331	5280	1
176	2698	1
850	2177	0
1787	7083	1
1642	7823	0
1192	2484	1
575	3081	1
230	6640	1
1059	3109	1
33	2807	1
646	3058	1
563	4574	1
788	2410	1
67	3983	1
717	2223	0
1238	3170	0
1144	3872	1
937	2296	0
777	3409	1
1415	4957	0
1261	2296	0
1410	3240	1
583	2223	1
570	5391	0
1874	2069	0
893	2148	1
1722	2049	0
1850	2944	1
212	2283	0
1217	3455	1
945	3519	1
986	3406	1
1830	2083	1
1673	6035	1
927	3369	0
11	2519	0
412	2048	1
676	3114	1
707	4115	0
581	2219	0
1093	3675	1
230	3843	1
791	2289	1
871	2193	1
233	4136	0
257	2181	1
946	3418	1
709	5512	1
124	2417	0
81	2973	0
1875	2420	0
1017	2506	1
229	2677	1
648	2724	1
983	2151	1
823	2153	0
66	3971	0
51	3043	0
1632	2322	0
1667	2460	0
1489	8856	1
1415	3593	1
1866	5296	0
1295	6176	1
173	2071	0
311	2898	0
1489	2221	1
1793	3948	0
1752	3959	0
1400	3107	1
44	2283	1
412	2709	1
1809	3367	0
133	2481	0
1581	2909	1
1055	5627	1
1877	2223	1
1458	3233	1
1512	2849	1
810	2167	1
530	3081	0
1527	3366	1
1003	2174	1
297	2283	0
940	5433	0
